"RingNR","Year","GroupID","Trial_day","TrialID","Tag.ID","Well_distribution","Observer_ID","TrialNR_feeder","TrialNR_Indiv","Flock","AviaryNR","Trial_Idcode","Sex","Barcode","Weight_IN","Weight_OUT","Unbaited_visits_dur","Unbaited_visits_n","Baited_visits_dur","Baited_visits_n","Search_finds_visits_dur","Search_finds_visits_n","SF_visits_dur","SF_visits_n","Revisit_prod_dur","Revisits_prod_n","Join_visits_dur","Join_visits_n","Join_visits_NL_dur","Join_visits_NL_n","Join_FS_visits_dur","Join_FS_visits_n","Join_FL_visits_dur","Join_FL_visits_n","Join_BS_visits_dur","Join_BS_visits_n","Join_BL_visits_dur","Join_BL_visits_n","Join_latent_visits_dur","Join_latent_visits_n","Baited_visits_n2","Baited_visits_duration2","Join_visits_n2","Join_visits_duration2","Join_revisits_n2","Join_revisits_duration2","SF_visits_n2","SF_visits_duration2","Prim_prd_visits_n","Prim_prd_visits_duration","Secondary_visits_n","Secondary_visits_duration","Dir_scr_visits_n","Dir_scr_visits_duration","Vac_scr_visits_n","Vac_scr_visits_duration","Prim_prd_revisits_n","Prim_prd_revisits_duration","Dir_scr_revisits_n","Dir_scr_revisits_duration","Vac_scr_revisits_n","Vac_scr_revisits_duration","Time_spent_baited_wells","Total_feeds_RFID","Producing_feeds_RFID","Scrounging_feeds_RFID","SF_feeds_RFID","Producing_feeds_RFID2","Scrounging_feeds_RFID2","SF_feeds_RFID2","Activity_visits","Activity_distance","Board_time","Exploration1","Exploration2","Latency","Arrival_order","Trial_indiv_index","Avg_dist_1.2","Avg_dist_1.3","Avg_dist_2.3","Prd_rate","Scr_rate","Indiv_index","Opponent1_ID","Opponent2_ID","Opponent_producing_sum","Opponent_scrounging_sum","Opponent_producing_dur_sum","Opponent_scrounging_dur_sum","Opponent_producing_rate_sum","Opponent_scrounging_rate_sum","Opponent1_producing","Opponent2_producing","Opponent1_scrounging","Opponent2_scrounging","Opponent1_producing_dur","Opponent2_producing_dur","Opponent1_scrounging_dur","Opponent2_scrounging_dur","Opponent1_producing_rate","Opponent2_producing_rate","Opponent1_scrounging_rate","Opponent2_scrounging_rate","Opponent1_primary_producing","Opponent2_primary_producing","Opponent1_secondary_visits","Opponent2_secondary_visits","Opponent1_primary_producing_dur","Opponent2_primary_producing_dur","Opponent1_secondary_visits_dur","Opponent2_secondary_visits_dur","Opponent_primary_producing_sum","Opponent_secondary_visit_rate_sum","Opponent1_direct_scrounging","Opponent2_direct_scrounging","Opponent1_vacant_scrounging","Opponent2_vacant_scrounging","Opponent1_primary_producing_revisits","Opponent2_primary_producing_revisits","Opponent1_direct_scrounging_revisits","Opponent2_direct_scrounging_revisits","Opponent1_vacant_scrounging_revisits","Opponent2_vacant_scrounging_revisits","Opponent1_primary_producing_total_duration","Opponent2_primary_producing_total_duration","Opponent1_direct_scrounging_total_duration","Opponent2_direct_scrounging_total_duration","Opponent1_vacant_scrounging_total_duration","Opponent2_vacant_scrounging_total_duration","Focal_ID_index","Opponent1_ID_index","Opponent2_ID_index","TrialID_index","Group_index","Flock_index","Well_dist_index","MC_Opponent_scrounging_sum","Year_bin","Grp_tr_b4","Trial_day_bin","Prop_PS","Prop_PS2","Total_events","bmr_YN","Recapture_YN","Retested"
"8P31038","2022",6,1,"106_1","000724B3CD","6up","TZH",6,6,"Selnes",4,"A","F","Water_faucet",30.4,"26",1.32099999999627,1,238.048999999999,8,5.15000000000146,1,232.898999999998,7,232.067999999999,3,118.82,6,57.2359999999972,5,19.1549999999988,1,9.50099999999657,6,30.854999999996,2,0,0,61.5840000000026,1,8,238.048999999999,6,118.82,2,89.189999999995,7,232.898999999998,1,32.8929999999964,7,205.156000000003,1,61.5840000000026,3,101.81500000001,1,5.15000000000146,0,0,8,361.113999999987,575.243999999999,123,101,25,50,51,44,50,47,914.69091788783,870.032999999996,11,11,-9.97000000000116,3,1,36.2417472842992,26.8605674125407,39.5783084057351,0.273609161951328,0.136569532420035,138,"8P14907","8P14982",21,4,594.438999999992,100.878000000004,0.681107127160293,0.11318888660956,9,12,2,2,209.196000000004,385.242999999988,84.9030000000057,15.9749999999986,0.233118374469705,0.447988752690588,0.0946119875504424,0.0185768990591179,2,4,7,8,22.6640000000043,246.136999999996,186.531999999999,139.105999999992,268.801,325.637999999991,0,0,3,3,6,6,0,0,2,2,677.396000000008,677.396000000008,0,0,112.436000000009,112.436000000009,138,72,90,10,6,4,27,-2.93840761141713,0,0,0,0.428571428571429,0.428571428571429,14,1,0,0
"8P14310","2022",6,1,"106_3","000724C21D","1down","CDG",6,6,"Selnes",4,"B","M","Lemur",31,"27.5",10.8870000000097,6,370.568999999988,18,17.9770000000062,2,352.591999999982,16,156.064999999988,4,4.27100000000064,1,0,0,0,0,4.14700000000449,5,0,0,0,0,4.27100000000064,1,18,370.568999999988,1,4.27100000000064,0,0,16,352.591999999982,3,74.0689999999959,15,296.499999999993,0,0,1,8.7609999999986,16,458.516999999992,0,0,3,34.1899999999878,644.997999999999,138,113,0,75,79,0,75,112,2126.72809595485,745.068000000021,15,9,-57.7569999999978,2,1,42.3849553928671,28.2938097240097,38.1310395000194,0.497362656831293,0.00573236268367521,50,"8P14986","8P31039",26,22,520.272999999994,389.996000000014,0.670692323514867,0.507690365446364,9,17,4,18,272.879000000001,247.393999999993,59.9950000000099,330.001000000004,0.347338247442461,0.323354076072407,0.0763655618619014,0.431324803584463,3,4,6,13,78.6280000000042,98.8480000000053,194.250999999997,148.545999999988,177.476000000009,342.796999999985,0,0,1,1,4,4,0,0,3,3,168.330000000002,168.330000000002,0,0,153.589000000007,153.589000000007,50,91,139,11,6,4,1,15.0615923885829,0,0,0,0.0526315789473684,0.0526315789473684,19,1,0,0
"8P14986","2022",6,1,"106_3","000724C2D6","1down","CDG",6,5,"Selnes",4,"D","M","Yoga",31.3,"28",21.8190000000031,9,272.879000000001,9,9.916999999994,1,262.962000000007,8,41.5699999999997,1,59.9950000000099,4,59.9950000000099,4,0,0,1.14199999999982,2,0,0,0,0,0,0,9,272.879000000001,4,59.9950000000099,0,0,8,262.962000000007,3,78.6280000000042,6,194.250999999997,0,0,1,7.97800000000279,4,89.7019999999975,0,0,3,145.611000000004,401.275000000031,86,67,12,56,58,12,56,155,3269.74113789777,785.629000000081,25,14,-59.4519999999975,1,2,42.3849553928671,27.967550734985,35.1243273286268,0.347338247442461,0.0763655618619014,91,"8P31039","8P14310",35,19,617.962999999981,334.272000000005,0.8207167329037,0.437057166268138,17,18,18,1,247.393999999993,370.568999999988,330.001000000004,4.27100000000064,0.323354076072407,0.497362656831293,0.431324803584463,0.00573236268367521,4,3,13,15,98.8480000000053,74.0689999999959,148.545999999988,296.499999999993,172.917000000001,445.045999999981,3,3,1,1,8,8,6,6,5,5,195.388000000006,195.388000000006,280.559999999998,280.559999999998,73.3600000000005,73.3600000000005,91,139,50,11,6,4,1,12.0615923885829,0,0,0,0.307692307692308,0.307692307692308,13,1,0,0
"8P31039","2022",6,1,"106_3","000724C64E","1down","CDG",6,6,"Selnes",4,"E","F","Ghost",27.5,"25.3",19.0169999999853,7,247.393999999993,17,59.0040000000007,6,188.389999999992,11,57.3260000000009,4,330.001000000004,18,267.284,14,141.809999999998,1,15.3410000000004,6,82.5040000000008,6,4.28800000000047,1,62.7170000000041,4,17,247.393999999993,18,330.001000000004,4,36.5109999999841,10,183.148999999998,4,98.8480000000053,13,148.545999999988,3,36.8980000000011,1,6.39400000000023,8,96.5400000000009,6,243.661999999997,5,66.9660000000003,664.591000000008,142,65,70,40,53,78,39,114,2572.92642784913,765.086999999949,26,16,-18.5319999999992,3,3,42.3182950634154,28.2938097240097,35.1243273286268,0.323354076072407,0.431324803584463,139,"8P14310","8P14986",27,5,643.447999999989,64.2660000000105,0.844700904273753,0.0820979245455766,18,9,1,4,370.568999999988,272.879000000001,4.27100000000064,59.9950000000099,0.497362656831293,0.347338247442461,0.00573236268367521,0.0763655618619014,3,3,15,6,74.0689999999959,78.6280000000042,296.499999999993,194.250999999997,152.697,490.75099999999,0,0,1,1,16,16,0,0,3,3,532.585999999988,532.585999999988,0,0,42.9509999999864,42.9509999999864,139,50,91,11,6,4,1,-1.93840761141713,0,0,0,0.514285714285714,0.514285714285714,35,1,0,0
"8P14907","2022",6,1,"107_3","000724BF5C","4down","TZH",7,6,"Selnes",4,"C","F","Footballer",27.1,"25.3",4.75800000000163,3,35.3689999999987,2,0,0,35.3689999999987,2,39.7690000000076,2,133.423999999992,7,133.423999999992,7,0,0,17.0499999999884,7,75.6849999999978,5,0,0,0,0,2,35.3689999999987,7,133.423999999992,0,0,2,35.3689999999987,0,0,2,35.3689999999987,2,37.3529999999956,0,0,0,0,11,268.430000000008,0,0,335.305000000008,72,16,28,7,7,28,7,69,1836.87071985413,432.112000000038,6,6,95.9210000000021,3,1,19.4784987924192,23.4973292722909,22.9248279371939,0.0818514644351362,0.308771799903683,72,"8P14986","8P14982",20,13,414.518000000004,313.844000000005,0.636902288986925,0.551919733999737,6,14,10,3,110.552000000018,303.965999999986,237.052000000004,76.7920000000013,0.206709572228338,0.430192716758587,0.443238634451342,0.108681099548395,1,2,5,12,40.8179999999993,33.6960000000035,69.7340000000185,270.269999999982,74.5140000000028,340.004000000001,0,0,1,1,7,7,0,0,3,3,227.426000000014,227.426000000014,0,0,81.9650000000038,81.9650000000038,72,91,90,12,6,4,13,6.06159238858287,0,0,0,0.777777777777778,0.777777777777778,9,1,0,0
"8P14982","2022",6,1,"107_3","000724C929","4down","TZH",7,6,"Selnes",4,"F","F","J",27.9,"25.6",3.06699999999546,1,303.965999999986,14,29.0639999999984,3,274.901999999987,11,180.690999999999,6,76.7920000000013,3,20.9950000000026,2,13.4470000000001,1,1.74399999999878,1,0,0,0.621999999995751,1,55.7969999999987,1,14,303.965999999986,3,76.7920000000013,1,20.4199999999983,11,274.901999999987,2,33.6960000000035,12,270.269999999982,0,0,1,10.1489999999976,15,465.944999999993,0,0,3,43.5979999999982,613.617999999988,131,104,16,59,65,20,59,73,1246.81675236943,706.580999999969,10,8,-10.4239999999991,1,3,20.1118672201387,23.4973292722909,23.1789901317809,0.430192716758587,0.108681099548395,90,"8P14907","8P14986",8,17,145.921000000017,370.475999999996,0.288561036663474,0.752010434355025,2,6,7,10,35.3689999999987,110.552000000018,133.423999999992,237.052000000004,0.0818514644351362,0.206709572228338,0.308771799903683,0.443238634451342,0,1,2,5,0,40.8179999999993,35.3689999999987,69.7340000000185,40.8179999999993,105.103000000017,2,2,0,0,0,0,11,11,0,0,0,0,305.783000000004,305.783000000004,0,0,90,72,91,12,6,4,13,10.0615923885829,0,0,0,0.176470588235294,0.176470588235294,17,1,0,0
"8P14986","2022",6,1,"107_3","000724C2D6","4down","TZH",7,6,"Selnes",4,"D","M","Yoga",31.3,"28",3.04799999999523,2,110.552000000018,6,0,0,110.552000000018,6,13.2799999999988,1,237.052000000004,10,147.684000000009,8,5.58200000000215,1,5.7239999999947,4,108.976000000003,2,3.69000000000233,1,89.3679999999949,2,6,110.552000000018,10,237.052000000004,1,14.997000000003,6,110.552000000018,1,40.8179999999993,5,69.7340000000185,0,0,1,5.38200000000506,7,186.608000000015,0,0,3,76.5829999999987,384.790000000015,82,26,50,23,23,54,23,95,1825.80996449037,534.818000000014,7,5,3.19999999999709,2,2,19.4784987924192,20.7106160595578,23.1789901317809,0.206709572228338,0.443238634451342,91,"8P14982","8P14907",16,10,339.334999999985,210.215999999993,0.512044181193724,0.417452899452078,14,2,3,7,303.965999999986,35.3689999999987,76.7920000000013,133.423999999992,0.430192716758587,0.0818514644351362,0.108681099548395,0.308771799903683,2,0,12,2,33.6960000000035,0,270.269999999982,35.3689999999987,33.6960000000035,305.638999999981,0,0,1,1,15,15,0,0,3,3,499.640999999996,499.640999999996,0,0,53.7469999999958,53.7469999999958,91,90,72,12,6,4,13,3.06159238858287,0,0,0,0.625,0.625,16,1,0,0
"8P14310","2022",6,1,"108_1","000724C21D","2up","CDG",7,7,"Selnes",4,"B","M","Lemur",31,"27.5",13.2540000000008,7,186.254999999997,9,36.4979999999996,1,149.756999999998,8,64.7610000000058,3,249.789000000004,8,249.789000000004,8,64.9719999999943,1,1.38700000000244,2,49.4320000000079,2,0,0,0,0,9,186.254999999997,8,249.789000000004,2,62.5509999999995,8,149.756999999998,2,72.2649999999994,7,113.989999999998,0,0,0,0,14,362.272999999994,0,0,0,0,468.764999999999,100,53,53,32,40,67,32,71,1484.57821439967,561.515999999996,13,5,97.7339999999967,2,2,21.594185904572,31.7609199183318,26.5238032737925,0.331700254311539,0.444847519928205,50,"8P14986","8P14907",15,14,268.851999999984,180.066000000014,0.492497403233697,0.320329853559103,12,3,10,4,143.659999999989,125.191999999995,67.8410000000076,112.225000000006,0.285617718398355,0.206879684835341,0.134878126366883,0.18545172719222,2,1,10,2,21.8799999999974,49.3659999999945,121.779999999992,75.8260000000009,71.2459999999919,197.605999999993,1,1,1,1,2,2,2,2,9,9,38.3259999999937,38.3259999999937,73.0729999999967,73.0729999999967,77.1839999999938,77.1839999999938,50,91,72,13,6,4,7,7.06159238858287,0,0,0,0.470588235294118,0.470588235294118,17,1,0,0
"8P14907","2022",6,1,"108_1","000724BF5C","2up","CDG",7,7,"Selnes",4,"C","F","Footballer",27.1,"25.3",8.8969999999972,3,125.191999999995,3,0,0,125.191999999995,3,37.8939999999929,3,112.225000000006,4,112.225000000006,4,0,0,6.31500000000961,2,75.6830000000046,2,0,0,0,0,3,125.191999999995,4,112.225000000006,0,0,3,125.191999999995,1,49.3659999999945,2,75.8260000000009,2,95.4850000000006,0,0,0,0,8,147.222000000002,0,0,313.34899999998,67,35,24,26,26,24,26,58,1120.82379254738,605.143999999986,12,9,96.7929999999978,1,1,21.594185904572,32.1335801235006,27.3246468553071,0.206879684835341,0.18545172719222,72,"8P14310","8P14986",21,18,329.914999999986,317.630000000012,0.617317972709895,0.579725646295088,9,12,8,10,186.254999999997,143.659999999989,249.789000000004,67.8410000000076,0.331700254311539,0.285617718398355,0.444847519928205,0.134878126366883,2,2,7,10,72.2649999999994,21.8799999999974,113.989999999998,121.779999999992,94.1449999999968,235.76999999999,0,0,0,0,14,14,0,0,0,0,434.537999999993,434.537999999993,0,0,0,0,72,50,91,13,6,4,7,11.0615923885829,0,0,0,0.571428571428571,0.571428571428571,7,1,0,0
"8P14986","2022",6,1,"108_1","000724C2D6","2up","CDG",7,7,"Selnes",4,"D","M","Yoga",31.3,"28",30.43299999999,11,143.659999999989,12,42.1149999999907,5,101.544999999998,7,12.3279999999941,2,67.8410000000076,10,41.4050000000061,8,0,0,14.0659999999844,9,26.5520000000033,3,0,0,26.4360000000015,2,12,143.659999999989,10,67.8410000000076,4,31.8259999999936,6,96.4389999999985,2,21.8799999999974,10,121.779999999992,1,11.3529999999955,1,7.7390000000014,2,16.4459999999963,2,61.7200000000012,9,69.4449999999924,229.680999999968,49,33,14,21,30,21,20,106,2344.54538404784,502.979999999945,14,8,115.415999999997,3,3,21.4390968292505,32.1335801235006,26.5238032737925,0.285617718398355,0.134878126366883,91,"8P14907","8P14310",12,12,311.446999999992,362.01400000001,0.538579939146881,0.630299247120424,3,9,4,8,125.191999999995,186.254999999997,112.225000000006,249.789000000004,0.206879684835341,0.331700254311539,0.18545172719222,0.444847519928205,1,2,2,7,49.3659999999945,72.2649999999994,75.8260000000009,113.989999999998,121.630999999994,189.815999999999,2,2,0,0,0,0,8,8,0,0,49.3659999999945,49.3659999999945,242.707000000003,242.707000000003,0,0,91,72,50,13,6,4,7,5.06159238858287,0,0,0,0.454545454545455,0.454545454545455,22,1,0,0
"8P26887","2022",1,1,"10_1","000724EA15","6down","CDG",5,2,"Flenstad",2,"C","F","Footballer",31.5,"29",25.166999999994,8,111.428999999996,7,21.6889999999985,2,89.7399999999979,5,37.2180000000008,2,75.288999999997,6,75.288999999997,6,0,0,11.1010000000097,8,28.4369999999908,2,2.27400000000489,2,0,0,7,111.428999999996,6,75.288999999997,1,13.5639999999985,5,89.7399999999979,1,14.5639999999985,6,96.8649999999979,1,11.8919999999998,1,13.5639999999985,6,122.897999999987,1,10.1240000000034,0,0,219.974999999955,47,31,16,19,23,19,19,90,2139.83920388161,377.438999999948,20,9,208.540999999997,3,3,18.4049591161435,25.9282240870605,24.0470052433253,0.295223863988648,0.199473292373092,117,"8P26891","8P26888",15,22,432.945999999996,331.242999999988,0.689729094180542,0.529984420827645,9,6,11,11,132.797999999995,300.148000000001,105.414999999994,225.827999999994,0.266596269202057,0.423132824978484,0.211624013297899,0.318360407529746,1,3,8,3,21.6540000000023,125.110999999997,111.143999999993,175.037000000004,146.764999999999,286.180999999997,2,2,1,1,1,1,5,5,3,3,26.9010000000053,26.9010000000053,108.298000000003,108.298000000003,67.5669999999955,67.5669999999955,117,121,118,3,1,1,26,15.0615923885829,0,0,0,0.461538461538462,0.461538461538462,13,1,0,0
"8P26888","2022",1,1,"10_1","000724D2AA","6down","CDG",5,2,"Flenstad",2,"D","M","Lemur",30.1,"30",1.06099999999424,1,300.148000000001,6,10.6450000000041,1,289.502999999997,5,60.0910000000003,4,225.827999999994,11,209.956999999995,10,0,0,1.57200000000011,2,9.19099999999889,1,0.531000000002678,1,15.8709999999992,1,6,300.148000000001,11,225.827999999994,2,99.1830000000046,5,289.502999999997,3,125.110999999997,3,175.037000000004,0,0,1,60.1399999999994,11,322.850000000006,0,0,5,88.6359999999914,634.904999999977,136,77,48,62,64,69,62,68,1458.20911006999,709.346999999972,10,7,84.4550000000017,1,2,20.7798717416201,26.4476268746897,24.0470052433253,0.423132824978484,0.318360407529746,118,"8P26887","8P26891",16,17,244.226999999991,180.703999999991,0.561820133190706,0.41109730567099,7,9,6,11,111.428999999996,132.797999999995,75.288999999997,105.414999999994,0.295223863988648,0.266596269202057,0.199473292373092,0.211624013297899,1,1,6,8,14.5639999999985,21.6540000000023,96.8649999999979,111.143999999993,36.2180000000008,208.008999999991,1,1,1,1,6,6,1,1,0,0,137.461999999985,137.461999999985,22.0160000000032,22.0160000000032,13.5639999999985,13.5639999999985,118,117,121,3,1,1,26,10.0615923885829,0,0,0,0.647058823529412,0.647058823529412,17,1,0,0
"8P26891","2022",1,1,"10_1","000724C873","6down","CDG",5,2,"Flenstad",2,"B","F","Yoga",29.3,"29",11.7450000000026,5,132.797999999995,9,35.114999999998,3,97.6829999999973,6,0,0,105.414999999994,11,46.0380000000004,7,7.98800000000483,1,6.29499999999825,4,14.3859999999986,2,0,0,59.3769999999932,4,9,132.797999999995,11,105.414999999994,1,43.0639999999985,6,97.6829999999973,1,21.6540000000023,8,111.143999999993,2,18.0910000000003,1,9.51299999999901,1,5.24700000000303,5,90.2070000000022,3,58.0539999999965,298.587,64,28,22,20,28,31,20,119,2464.46808059533,498.12399999996,16,12,102.461000000003,2,1,20.7798717416201,25.9282240870605,23.9722419072425,0.266596269202057,0.211624013297899,121,"8P26888","8P26887",13,17,411.576999999997,301.116999999991,0.718356688967132,0.517833699902838,6,7,11,6,300.148000000001,111.428999999996,225.827999999994,75.288999999997,0.423132824978484,0.295223863988648,0.318360407529746,0.199473292373092,3,1,3,6,125.110999999997,14.5639999999985,175.037000000004,96.8649999999979,139.674999999996,271.902000000002,0,0,1,1,11,11,0,0,5,5,447.961000000003,447.961000000003,0,0,148.775999999991,148.775999999991,121,118,117,3,1,1,26,10.0615923885829,0,0,0,0.55,0.55,20,1,0,0
"8P14992","2022",1,1,"11_1","000724E727","2up","TZH",6,2,"Flenstad",2,"E","M","Ghost",31.2,"26",24.4469999999928,9,237.439999999995,14,23.8920000000071,3,213.547999999988,11,11.3400000000038,1,8.83899999999994,1,0,0,0,0,0,0,0,0,0,0,8.83899999999994,1,14,237.439999999995,1,8.83899999999994,0,0,11,213.547999999988,2,56.5550000000003,12,180.884999999995,0,0,2,47.8140000000058,6,69.0610000000015,0,0,6,98.5469999999913,327.345999999983,70,53,1,45,51,1,45,110,2817.76066917554,506.523999999976,22,12,-116.534,1,2,43.2132036140398,33.8428466150331,35.1662580950765,0.468763572900803,0.0174503083763067,94,"8P26887","8P26888",22,4,476.561000000002,39.3239999999933,0.672024851489507,0.0500454970633647,6,16,0,4,61.7669999999999,414.794000000002,0,39.3239999999933,0.144139287739509,0.527885563749998,0,0.0500454970633647,1,2,5,14,13.5859999999957,99.9079999999959,48.1810000000042,314.886000000006,113.493999999992,363.06700000001,0,0,2,2,1,1,0,0,2,2,20.4409999999989,20.4409999999989,0,0,41.326000000001,41.326000000001,94,117,118,14,1,1,7,-2.93840761141713,0,0,0,0.0666666666666667,0.0666666666666667,15,1,0,0
"8P26887","2022",1,1,"11_1","000724EA15","2up","TZH",6,3,"Flenstad",2,"C","F","Footballer",31.5,"29",21.3629999999976,7,61.7669999999999,6,13.5859999999957,1,48.1810000000042,5,0,0,0,0,0,0,0,0,2.74600000000646,2,0,0,0,0,0,0,6,61.7669999999999,0,0,0,0,5,48.1810000000042,1,13.5859999999957,5,48.1810000000042,0,0,2,22.0380000000005,1,6.8550000000032,0,0,2,19.2880000000005,98.0290000000096,21,13,0,10,13,0,10,108,2520.59601009858,428.523000000016,18,13,-87.4590000000026,3,3,45.3814229886512,32.9625081239496,35.1662580950765,0.144139287739509,0,117,"8P26888","8P14992",30,5,652.233999999997,48.1629999999932,0.996649136650801,0.0674958054396713,16,14,4,1,414.794000000002,237.439999999995,39.3239999999933,8.83899999999994,0.527885563749998,0.468763572900803,0.0500454970633647,0.0174503083763067,2,2,14,12,99.9079999999959,56.5550000000003,314.886000000006,180.884999999995,156.462999999996,495.771000000001,0,0,2,2,15,15,0,0,3,3,460.433999999987,460.433999999987,0,0,81.162000000004,81.162000000004,117,118,94,14,1,1,7,-1.93840761141713,0,0,0,0,0,6,1,0,0
"8P26888","2022",1,1,"11_1","000724D2AA","2up","TZH",6,3,"Flenstad",2,"D","M","Lemur",30.1,"30",9.06699999998818,4,414.794000000002,16,0,0,414.794000000002,16,53.1219999999885,4,39.3239999999933,4,36.2879999999932,3,34.1139999999941,2,1.47299999999814,1,0,0,0,0,3.03600000000006,1,16,414.794000000002,4,39.3239999999933,2,18.4970000000031,15,407.457999999999,2,99.9079999999959,14,314.886000000006,0,0,2,52.7960000000021,15,360.525999999991,0,0,3,28.3660000000019,619.724999999999,133,100,8,89,89,12,87,134,3716.9226350731,785.764999999971,14,8,-103.796000000002,2,1,43.2132036140398,32.9625081239496,36.7594921441474,0.527885563749998,0.0500454970633647,118,"8P14992","8P26887",20,1,299.206999999995,8.83899999999994,0.612902860640312,0.0174503083763067,14,6,1,0,237.439999999995,61.7669999999999,8.83899999999994,0,0.468763572900803,0.144139287739509,0.0174503083763067,0,2,1,12,5,56.5550000000003,13.5859999999957,180.884999999995,48.1810000000042,70.140999999996,229.065999999999,0,0,2,2,6,6,0,0,6,6,125.616000000002,125.616000000002,0,0,146.360999999997,146.360999999997,118,94,117,14,1,1,7,-5.93840761141713,0,0,0,0.2,0.2,20,1,0,0
"8P26889","2022",1,1,"11_3","000726E24B","4down","TZH",6,2,"Flenstad",2,"A","M","Water_faucet",29.3,"28.4",9.76600000000326,4,285.792000000001,7,12.0869999999995,1,273.705000000002,6,0,0,0,0,0,0,0,0,0.531999999999243,1,0,0,0,0,0,0,7,285.792000000001,0,0,0,0,6,273.705000000002,3,141.946000000004,4,143.845999999998,0,0,1,5.40200000000186,3,138.443999999996,0,0,0,0,303.521000000001,65,61,0,58,61,0,58,94,2988.05963994151,429.48899999998,17,7,125.902999999998,3,3,31.3995923523023,37.0211238148294,40.7882570663833,0.665423328653386,0,119,"8P26891","8P26890",13,6,413.623999999996,343.879999999997,0.639435290316598,0.679053746742931,4,9,2,4,29.2010000000009,384.422999999995,259.578999999998,84.3009999999995,0.0621481672239307,0.577287123092667,0.55245913153043,0.126594615212501,0,1,4,8,0,22.0540000000037,29.2010000000009,362.368999999992,22.0540000000037,391.569999999993,2,2,1,1,0,0,4,4,0,0,0,0,295.265,295.265,5.19700000000012,5.19700000000012,119,121,120,15,1,1,13,-0.938407611417126,0,0,0,0,0,7,1,0,0
